Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Datetime,,,,,
2025-06-19 07:50:00+00:00,1940.0,1940.699951171875,1938.800048828125,1940.699951171875,0
2025-06-19 07:55:00+00:00,1940.0999755859375,1941.0,1939.9000244140625,1939.9000244140625,40698
2025-06-19 08:00:00+00:00,1940.0,1940.4000244140625,1939.0,1940.300048828125,80807
2025-06-19 08:05:00+00:00,1940.5,1940.699951171875,1939.5,1939.9000244140625,84569
2025-06-19 08:10:00+00:00,1940.5,1940.800048828125,1939.699951171875,1940.5,39155
2025-06-19 08:15:00+00:00,1940.5,1940.5999755859375,1940.199951171875,1940.4000244140625,37227
2025-06-19 08:20:00+00:00,1940.9000244140625,1941.699951171875,1940.0999755859375,1940.5,55942
2025-06-19 08:25:00+00:00,1942.199951171875,1943.199951171875,1940.0,1940.9000244140625,79533
2025-06-19 08:30:00+00:00,1942.300048828125,1944.5999755859375,1940.800048828125,1942.199951171875,128509
2025-06-19 08:35:00+00:00,1944.0,1945.5999755859375,1942.0,1942.699951171875,359546
2025-06-19 08:40:00+00:00,1941.0,1944.800048828125,1941.0,1944.0,102083
2025-06-19 08:45:00+00:00,1939.9000244140625,1942.0999755859375,1939.4000244140625,1941.9000244140625,113208
2025-06-19 08:50:00+00:00,1937.9000244140625,1940.800048828125,1937.9000244140625,1940.0,94067
2025-06-19 08:55:00+00:00,1938.4000244140625,1939.0,1936.5,1937.699951171875,114089
2025-06-19 09:00:00+00:00,1938.199951171875,1939.9000244140625,1937.5,1938.4000244140625,60473
2025-06-19 09:05:00+00:00,1938.199951171875,1938.699951171875,1936.5999755859375,1938.699951171875,102619
2025-06-19 09:10:00+00:00,1937.5,1939.0,1936.300048828125,1938.0999755859375,266702
2025-06-19 09:15:00+00:00,1937.699951171875,1938.5,1937.199951171875,1937.699951171875,58503
2025-06-19 09:20:00+00:00,1937.0,1937.9000244140625,1936.5,1937.699951171875,59928
2025-06-19 09:25:00+00:00,1937.9000244140625,1937.9000244140625,1936.0999755859375,1937.0999755859375,100120
2025-06-19 09:30:00+00:00,1936.300048828125,1937.9000244140625,1935.199951171875,1937.800048828125,487901
2025-06-19 09:35:00+00:00,1935.0,1937.300048828125,1934.5999755859375,1936.199951171875,390152
2025-06-19 09:40:00+00:00,1933.5999755859375,1936.699951171875,1933.5,1935.0999755859375,339146
